age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
35,self-employed,married,secondary,no,-3,no,no,unknown,9,438,5,-1,0,unknown,no
34,management,married,tertiary,no,967,yes,no,unknown,20,415,2,-1,0,unknown,no
26,technician,single,tertiary,no,192,yes,no,unknown,15,477,1,-1,0,unknown,no
55,management,married,tertiary,no,1402,yes,no,cellular,11,125,2,175,1,failure,no
33,admin.,married,secondary,no,2711,no,no,cellular,20,184,1,104,1,failure,no
28,blue-collar,married,secondary,no,4287,no,no,cellular,30,171,1,-1,0,unknown,no
23,admin.,single,secondary,no,1358,no,no,cellular,27,237,2,-1,0,unknown,no
46,blue-collar,married,primary,no,5393,yes,no,cellular,20,997,2,-1,0,unknown,no
34,management,married,secondary,no,355,no,no,cellular,21,314,3,-1,0,unknown,no
55,technician,married,unknown,no,574,yes,no,cellular,29,243,2,-1,0,unknown,no
35,technician,married,tertiary,no,944,no,no,cellular,8,351,2,-1,0,unknown,no
31,services,single,secondary,no,-45,no,no,unknown,7,246,2,-1,0,unknown,no
33,management,married,tertiary,no,808,yes,no,cellular,19,12,16,-1,0,unknown,no
32,blue-collar,single,secondary,no,3201,yes,no,cellular,20,98,1,178,5,failure,no
26,blue-collar,single,primary,no,1538,no,yes,cellular,28,97,3,-1,0,unknown,no
48,management,married,tertiary,no,0,no,no,cellular,26,60,5,-1,0,unknown,no
28,admin.,single,secondary,no,3029,yes,no,cellular,18,58,6,-1,0,unknown,no
45,services,married,primary,no,137,yes,no,unknown,9,274,2,-1,0,unknown,no
55,unemployed,divorced,secondary,no,283,yes,yes,unknown,14,220,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,cellular,17,273,2,131,1,failure,no
53,retired,married,secondary,no,352,yes,no,telephone,20,58,5,-1,0,unknown,no
42,management,single,secondary,no,900,yes,no,unknown,14,6,1,524,7,other,no
29,blue-collar,married,secondary,no,3,no,no,cellular,22,115,1,-1,0,unknown,no
35,management,divorced,tertiary,no,457,yes,no,cellular,5,114,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,0,yes,no,unknown,23,172,3,-1,0,unknown,no
31,technician,single,secondary,no,19,no,no,telephone,4,65,2,-1,0,unknown,no
35,blue-collar,married,primary,no,767,yes,no,unknown,16,1408,2,-1,0,unknown,no
39,technician,married,secondary,no,328,no,no,unknown,6,188,7,-1,0,unknown,no
52,blue-collar,married,unknown,no,-4,no,no,unknown,26,336,3,-1,0,unknown,no
46,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,100,4,-1,0,unknown,no
29,blue-collar,married,unknown,no,356,yes,no,unknown,4,169,2,-1,0,unknown,no
61,retired,married,tertiary,no,5267,no,no,cellular,18,212,7,188,3,success,no
44,technician,single,secondary,no,293,yes,no,cellular,8,345,2,358,1,failure,no
25,student,single,secondary,no,6400,no,no,cellular,7,100,1,-1,0,unknown,no
42,technician,divorced,tertiary,no,802,no,no,telephone,28,119,2,-1,0,unknown,no
35,technician,single,secondary,no,300,yes,no,unknown,9,338,4,-1,0,unknown,no
34,services,divorced,secondary,no,1281,no,no,cellular,5,237,1,-1,0,unknown,no
24,services,married,tertiary,no,0,yes,no,unknown,27,299,1,-1,0,unknown,no
36,blue-collar,married,primary,no,243,yes,yes,unknown,30,118,2,-1,0,unknown,no
26,services,single,secondary,no,302,yes,no,unknown,9,210,1,-1,0,unknown,no
31,services,single,secondary,no,695,yes,no,cellular,3,314,1,318,1,failure,no
33,services,married,secondary,no,554,yes,no,cellular,29,162,2,258,1,other,no
53,management,divorced,tertiary,no,627,yes,no,cellular,17,102,3,-1,0,unknown,no
31,technician,single,secondary,no,44,no,no,cellular,2,200,5,175,2,failure,no
35,technician,married,secondary,no,257,yes,yes,cellular,20,307,4,-1,0,unknown,no
40,services,single,secondary,no,1547,yes,no,cellular,12,88,2,173,1,success,no
39,self-employed,divorced,tertiary,no,1415,no,no,unknown,17,134,1,-1,0,unknown,no
37,management,divorced,tertiary,no,0,yes,no,cellular,5,74,8,351,11,failure,no
32,technician,married,secondary,no,150,no,yes,cellular,7,231,2,-1,0,unknown,no
48,technician,married,secondary,no,220,no,no,cellular,28,73,1,-1,0,unknown,no
47,blue-collar,married,primary,no,3067,yes,no,cellular,13,141,2,-1,0,unknown,no
48,technician,married,secondary,no,0,no,no,cellular,28,221,4,-1,0,unknown,no
30,blue-collar,single,unknown,no,306,yes,no,cellular,17,314,1,-1,0,unknown,no
40,technician,married,secondary,no,694,yes,no,cellular,10,107,4,68,11,success,no
29,blue-collar,married,secondary,no,23,yes,no,unknown,14,219,4,-1,0,unknown,no
20,services,single,secondary,no,-103,yes,no,unknown,13,180,1,-1,0,unknown,no
50,services,married,primary,no,-15,no,yes,unknown,2,71,1,-1,0,unknown,no
59,management,married,tertiary,no,2319,yes,no,unknown,15,132,32,-1,0,unknown,no
33,blue-collar,single,primary,no,785,yes,no,cellular,20,139,1,-1,0,unknown,no
41,entrepreneur,married,unknown,no,89,yes,no,unknown,6,333,2,-1,0,unknown,no
41,blue-collar,married,primary,no,620,no,no,cellular,28,314,1,-1,0,unknown,no
50,technician,married,secondary,no,-997,no,yes,cellular,28,70,7,-1,0,unknown,no
27,services,single,secondary,no,777,yes,no,unknown,9,131,3,-1,0,unknown,no
30,management,single,tertiary,no,849,yes,no,unknown,28,261,6,-1,0,unknown,no
38,blue-collar,single,primary,no,12130,yes,no,cellular,12,455,2,328,13,failure,no
57,blue-collar,married,secondary,no,5553,no,yes,unknown,9,589,1,-1,0,unknown,no
46,admin.,single,secondary,no,-976,yes,yes,cellular,14,111,1,-1,0,unknown,no
32,management,married,tertiary,no,2737,yes,yes,unknown,23,38,1,-1,0,unknown,no
26,management,single,tertiary,no,2722,no,no,cellular,6,206,1,-1,0,unknown,no
33,admin.,single,secondary,no,375,yes,no,cellular,17,151,1,-1,0,unknown,no
41,blue-collar,married,primary,no,293,yes,yes,cellular,7,102,1,-1,0,unknown,no
47,services,married,unknown,no,4822,yes,no,unknown,21,154,5,-1,0,unknown,no
31,management,single,tertiary,no,-1206,yes,no,unknown,23,390,1,-1,0,unknown,no
46,blue-collar,married,primary,no,-768,yes,no,unknown,8,194,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,-349,yes,no,cellular,6,208,1,365,1,failure,no
40,blue-collar,single,unknown,no,29,no,no,telephone,7,118,2,-1,0,unknown,no
28,technician,married,secondary,no,7102,yes,no,cellular,20,156,3,325,9,failure,no
41,admin.,divorced,secondary,no,220,yes,no,cellular,14,142,2,88,2,failure,no
56,technician,married,secondary,no,28,yes,no,unknown,15,236,1,-1,0,unknown,no
34,management,married,tertiary,no,5973,yes,no,cellular,13,326,3,-1,0,unknown,no
44,blue-collar,married,primary,no,3407,yes,no,unknown,15,179,2,-1,0,unknown,no
37,management,married,tertiary,no,231,yes,yes,unknown,6,451,2,-1,0,unknown,no
24,student,single,secondary,no,4126,no,no,cellular,2,83,5,191,2,success,no
39,management,divorced,tertiary,no,6,yes,no,cellular,28,139,2,-1,0,unknown,no
57,technician,married,tertiary,no,31,no,yes,cellular,26,395,2,-1,0,unknown,no
33,management,single,tertiary,no,1859,yes,no,cellular,30,1169,4,-1,0,unknown,no
30,management,married,tertiary,no,1077,no,no,cellular,9,124,1,-1,0,unknown,no
60,management,divorced,tertiary,no,-4057,yes,no,cellular,18,242,6,-1,0,unknown,no
32,student,single,unknown,no,4110,no,no,cellular,6,119,8,-1,0,unknown,no
43,admin.,single,tertiary,no,664,yes,no,cellular,17,119,1,-1,0,unknown,no
24,blue-collar,single,primary,no,388,yes,no,cellular,15,193,2,-1,0,unknown,no
59,housemaid,married,primary,no,153,no,no,unknown,4,133,3,-1,0,unknown,no
32,admin.,single,secondary,no,91,yes,no,unknown,14,302,2,-1,0,unknown,no
33,services,single,secondary,no,0,yes,no,unknown,20,134,3,-1,0,unknown,no
59,management,married,tertiary,no,82,yes,no,cellular,17,324,4,-1,0,unknown,no
55,blue-collar,married,secondary,no,12401,no,no,telephone,5,111,9,511,4,other,no
41,management,married,tertiary,no,3016,yes,no,cellular,14,80,3,-1,0,unknown,no
27,student,single,secondary,no,585,no,no,cellular,28,180,3,-1,0,unknown,no
34,management,married,tertiary,no,1036,yes,no,cellular,2,78,4,103,7,failure,no
39,management,single,tertiary,no,406,yes,no,unknown,7,68,1,-1,0,unknown,no
42,blue-collar,married,primary,no,0,no,no,unknown,20,19,2,-1,0,unknown,no
60,housemaid,divorced,secondary,no,2063,no,no,cellular,27,95,1,99,2,failure,no
30,management,single,tertiary,no,6,yes,no,unknown,23,274,2,-1,0,unknown,no
59,entrepreneur,divorced,secondary,no,0,no,yes,cellular,2,69,2,-1,0,unknown,no
23,services,single,secondary,no,495,yes,yes,cellular,18,302,1,-1,0,unknown,no
45,management,divorced,tertiary,no,2096,no,no,cellular,13,317,2,-1,0,unknown,no
41,management,divorced,tertiary,no,292,yes,no,unknown,8,352,2,-1,0,unknown,no
43,technician,single,tertiary,no,4243,yes,no,unknown,23,30,10,-1,0,unknown,no
44,entrepreneur,married,secondary,no,692,no,no,unknown,18,73,4,-1,0,unknown,no
38,housemaid,married,primary,no,21,no,no,cellular,26,634,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,932,yes,no,unknown,21,229,2,-1,0,unknown,no
31,management,single,tertiary,no,58,no,no,cellular,29,207,2,-1,0,unknown,no
30,student,single,secondary,no,0,no,no,cellular,20,111,1,-1,0,unknown,no
37,management,single,tertiary,no,411,yes,yes,cellular,17,142,1,-1,0,unknown,no
43,blue-collar,married,primary,no,1,yes,yes,cellular,14,649,2,-1,0,unknown,no
34,management,married,tertiary,no,1870,yes,no,cellular,3,68,1,-1,0,unknown,no
39,management,married,primary,no,197,yes,no,cellular,15,193,1,-1,0,unknown,no
45,admin.,married,primary,no,542,no,no,cellular,11,8,5,350,3,other,no
46,management,divorced,tertiary,no,743,no,no,unknown,5,36,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,557,yes,yes,cellular,4,210,2,253,1,failure,no
46,housemaid,single,tertiary,no,3232,no,no,telephone,15,94,2,-1,0,unknown,no
59,retired,married,secondary,no,163,no,no,cellular,24,464,1,-1,0,unknown,no
29,blue-collar,married,primary,no,243,no,yes,cellular,11,109,2,-1,0,unknown,no
28,technician,single,tertiary,no,959,yes,no,cellular,29,330,2,-1,0,unknown,no
42,housemaid,married,primary,no,2328,no,no,cellular,20,133,2,-1,0,unknown,no
27,student,single,tertiary,no,5291,no,no,cellular,12,345,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,3364,yes,no,cellular,20,290,1,-1,0,unknown,no
50,technician,married,secondary,no,-353,yes,yes,cellular,18,162,1,175,2,failure,no
55,entrepreneur,divorced,tertiary,no,0,no,no,unknown,6,108,2,-1,0,unknown,no
45,management,single,tertiary,no,871,no,no,cellular,17,230,5,-1,0,unknown,no
37,management,single,tertiary,no,695,no,no,cellular,28,233,1,-1,0,unknown,no
35,technician,married,secondary,no,1707,yes,no,unknown,2,426,3,-1,0,unknown,no
37,management,married,tertiary,no,2672,yes,no,cellular,11,549,1,-1,0,unknown,no
28,blue-collar,married,primary,no,0,yes,no,cellular,16,129,2,-1,0,unknown,no
32,admin.,single,secondary,no,620,no,no,cellular,17,211,2,343,3,failure,no
34,management,single,secondary,no,0,no,no,cellular,22,132,4,-1,0,unknown,no
41,management,married,tertiary,no,-195,no,yes,cellular,20,112,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,175,no,no,cellular,22,112,3,-1,0,unknown,no
29,management,single,tertiary,no,-223,no,yes,cellular,9,208,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,0,yes,no,unknown,4,204,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,171,yes,no,cellular,15,178,1,359,2,failure,no
32,technician,single,tertiary,no,600,no,no,cellular,2,272,1,-1,0,unknown,no
46,housemaid,married,primary,no,17,no,no,unknown,17,72,1,-1,0,unknown,no
44,self-employed,married,secondary,no,-264,yes,no,cellular,29,227,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,0,yes,no,unknown,20,134,1,-1,0,unknown,no
48,management,married,primary,no,3230,yes,no,telephone,20,207,3,-1,0,unknown,no
22,student,single,secondary,no,47,no,no,cellular,14,236,2,-1,0,unknown,no
36,blue-collar,married,primary,no,6085,yes,no,unknown,16,186,6,-1,0,unknown,no
40,technician,married,tertiary,no,296,no,no,unknown,19,198,1,-1,0,unknown,no
48,management,married,tertiary,yes,-4,no,no,cellular,5,97,1,-1,0,unknown,no
39,management,single,tertiary,no,-145,yes,no,cellular,2,268,2,196,2,failure,no
35,blue-collar,married,primary,no,0,yes,yes,cellular,2,698,2,271,2,other,no
55,retired,divorced,secondary,no,1580,no,yes,cellular,21,82,5,155,1,success,no
41,blue-collar,married,primary,no,-52,yes,no,unknown,8,120,5,-1,0,unknown,no
48,technician,married,secondary,no,3142,no,no,unknown,23,563,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,7225,no,no,cellular,29,301,2,-1,0,unknown,no
33,admin.,single,secondary,no,-281,yes,yes,cellular,20,282,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,5,yes,no,unknown,26,175,2,-1,0,unknown,no
37,technician,married,secondary,no,1580,no,no,cellular,22,92,12,-1,0,unknown,no
45,services,married,secondary,no,-1036,yes,no,unknown,9,65,17,-1,0,unknown,no
32,blue-collar,married,secondary,no,8957,no,no,cellular,20,145,1,-1,0,unknown,no
51,unemployed,married,secondary,no,-267,no,yes,unknown,19,208,2,-1,0,unknown,no
31,technician,married,tertiary,no,1385,no,no,cellular,25,116,8,-1,0,unknown,no
44,blue-collar,married,primary,no,-544,yes,yes,unknown,26,181,3,-1,0,unknown,no
45,technician,divorced,secondary,no,976,yes,no,cellular,17,183,1,338,2,failure,no
40,unemployed,single,tertiary,no,97,yes,yes,cellular,2,73,1,252,1,failure,no
44,services,divorced,tertiary,no,2279,no,yes,cellular,19,105,1,146,1,failure,no
35,management,married,tertiary,no,854,no,yes,cellular,19,133,20,-1,0,unknown,no
28,technician,single,tertiary,no,387,yes,no,cellular,28,455,1,-1,0,unknown,no
30,admin.,single,secondary,no,-635,no,no,cellular,25,250,1,-1,0,unknown,no
39,unemployed,single,tertiary,no,79,no,no,cellular,2,369,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,4287,no,no,cellular,30,171,1,-1,0,unknown,no
37,housemaid,married,secondary,no,723,no,no,telephone,28,39,1,-1,0,unknown,no
36,management,married,tertiary,no,2660,no,no,cellular,6,252,2,-1,0,unknown,no
47,technician,married,secondary,no,417,yes,no,cellular,14,94,1,-1,0,unknown,no
31,technician,married,tertiary,no,4315,yes,no,unknown,21,359,1,-1,0,unknown,no
56,technician,married,unknown,no,689,no,no,cellular,31,232,2,-1,0,unknown,no
58,blue-collar,married,secondary,no,8195,yes,no,cellular,16,104,1,332,2,failure,no
44,admin.,married,secondary,no,4826,yes,no,cellular,17,102,1,185,4,other,no
40,management,divorced,secondary,no,1148,yes,no,cellular,11,105,2,-1,0,unknown,no
23,admin.,single,secondary,no,5,no,no,unknown,12,413,1,-1,0,unknown,no
39,management,married,tertiary,no,266,yes,yes,cellular,12,251,1,-1,0,unknown,no
52,admin.,married,secondary,no,693,no,no,unknown,12,271,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,209,no,no,cellular,17,130,1,111,2,failure,no
40,services,single,secondary,no,-27,no,yes,unknown,1,221,1,-1,0,unknown,no
32,blue-collar,single,primary,no,7,yes,no,cellular,13,109,1,-1,0,unknown,no
36,technician,married,secondary,no,432,yes,no,cellular,11,61,3,255,2,failure,no
48,unemployed,married,primary,no,0,no,no,cellular,29,569,2,-1,0,unknown,no
30,admin.,married,tertiary,no,285,no,no,cellular,5,693,2,-1,0,unknown,no
58,management,divorced,tertiary,no,1573,yes,yes,cellular,17,279,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,-220,yes,no,unknown,27,518,2,-1,0,unknown,no
27,self-employed,single,tertiary,no,-503,yes,no,unknown,9,98,3,-1,0,unknown,no
60,technician,married,secondary,no,2639,yes,no,unknown,14,483,2,-1,0,unknown,no
46,technician,married,secondary,no,6993,yes,no,cellular,17,326,3,148,1,success,no
53,blue-collar,married,secondary,no,974,yes,no,unknown,26,197,2,-1,0,unknown,no
58,technician,married,secondary,no,1463,yes,no,cellular,12,110,3,-1,0,unknown,no
26,technician,single,secondary,no,2087,no,no,unknown,8,151,1,-1,0,unknown,no
29,technician,single,tertiary,no,828,yes,no,cellular,16,215,3,321,3,other,no
47,technician,divorced,secondary,no,1194,yes,yes,cellular,30,113,3,-1,0,unknown,no
59,management,married,tertiary,no,1729,no,no,cellular,30,119,1,-1,0,unknown,no
52,admin.,divorced,secondary,no,131,yes,yes,unknown,13,145,1,-1,0,unknown,no
36,admin.,single,secondary,no,0,yes,no,cellular,21,139,2,-1,0,unknown,no
54,blue-collar,married,primary,no,175,no,yes,cellular,8,1027,1,-1,0,unknown,no
39,housemaid,divorced,primary,no,239,no,no,cellular,29,204,2,-1,0,unknown,no
30,management,married,tertiary,no,367,no,no,cellular,4,170,2,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,139,yes,no,unknown,7,91,1,-1,0,unknown,no
27,services,single,secondary,no,-266,no,yes,cellular,10,162,6,-1,0,unknown,no
47,blue-collar,divorced,secondary,no,380,yes,no,unknown,16,268,6,-1,0,unknown,no
56,retired,married,secondary,no,0,yes,no,unknown,7,333,4,-1,0,unknown,no
26,technician,single,secondary,no,174,yes,no,unknown,30,67,2,-1,0,unknown,no
46,blue-collar,married,primary,no,2558,yes,no,telephone,20,107,1,167,1,other,no
46,management,single,secondary,no,1605,no,no,cellular,31,126,6,-1,0,unknown,no
49,blue-collar,married,secondary,no,8545,yes,yes,cellular,6,199,7,167,1,failure,no
60,retired,divorced,primary,no,2516,no,no,telephone,4,157,1,-1,0,unknown,no
35,unemployed,married,tertiary,no,1849,yes,no,cellular,15,111,1,-1,0,unknown,no
48,services,married,secondary,no,975,yes,yes,cellular,15,521,2,-1,0,unknown,no
57,management,married,tertiary,no,1602,no,no,cellular,29,339,3,-1,0,unknown,no
57,services,divorced,secondary,no,739,yes,no,unknown,20,352,5,-1,0,unknown,no
30,management,married,tertiary,no,74,yes,no,cellular,21,106,3,-1,0,unknown,no
31,technician,married,secondary,no,0,no,yes,cellular,19,144,4,-1,0,unknown,no
36,services,married,secondary,no,3988,yes,yes,cellular,14,141,1,-1,0,unknown,no
28,management,married,tertiary,no,3844,yes,no,unknown,3,132,2,-1,0,unknown,no
39,technician,married,secondary,no,616,no,no,telephone,8,170,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,2255,no,no,cellular,25,304,6,-1,0,unknown,no
60,admin.,divorced,secondary,no,162,no,no,unknown,27,74,1,-1,0,unknown,no
57,blue-collar,married,primary,no,0,no,no,cellular,12,120,3,-1,0,unknown,no
53,unknown,married,unknown,no,549,no,no,telephone,28,74,2,-1,0,unknown,no
30,self-employed,single,secondary,no,299,yes,no,unknown,16,679,17,-1,0,unknown,no
32,management,married,tertiary,no,272,yes,no,cellular,3,188,4,209,1,failure,no
46,blue-collar,married,secondary,no,-1400,yes,no,telephone,6,309,3,355,4,failure,no
37,services,married,secondary,no,358,yes,no,unknown,6,390,3,-1,0,unknown,no
28,unemployed,single,tertiary,no,1010,yes,no,cellular,6,911,1,336,2,failure,no
33,management,married,secondary,no,67,yes,yes,unknown,23,316,4,-1,0,unknown,no
30,technician,single,tertiary,no,1185,yes,no,cellular,30,284,1,339,1,failure,no
33,management,single,tertiary,no,437,yes,no,cellular,21,285,1,179,4,other,no
38,housemaid,single,secondary,no,113,yes,no,unknown,2,98,4,-1,0,unknown,no
51,services,married,secondary,no,434,no,no,cellular,5,513,2,-1,0,unknown,no
49,admin.,single,secondary,no,0,no,no,cellular,19,325,2,-1,0,unknown,no
52,admin.,divorced,secondary,no,-402,yes,no,cellular,21,151,1,-1,0,unknown,no
38,blue-collar,married,primary,no,1495,yes,no,unknown,2,74,3,-1,0,unknown,no
44,blue-collar,married,primary,no,271,yes,yes,unknown,9,94,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,171,yes,no,cellular,15,178,1,359,2,failure,no
34,technician,married,secondary,no,351,yes,no,cellular,18,467,1,-1,0,unknown,no
30,unemployed,single,secondary,no,8304,no,no,cellular,20,245,1,-1,0,unknown,no
46,blue-collar,married,primary,no,588,yes,no,cellular,26,260,4,-1,0,unknown,no
58,retired,married,primary,no,1472,no,no,cellular,12,74,2,-1,0,unknown,no
40,admin.,married,secondary,no,1,no,no,unknown,19,84,3,-1,0,unknown,no
56,blue-collar,divorced,primary,no,5041,yes,no,unknown,15,158,1,-1,0,unknown,no
32,services,married,primary,no,-109,yes,no,cellular,31,77,5,-1,0,unknown,no
33,management,married,tertiary,no,188,yes,no,unknown,21,136,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,305,yes,no,cellular,18,7,7,367,25,failure,no
42,management,married,tertiary,no,1336,yes,yes,cellular,22,65,1,-1,0,unknown,no
29,self-employed,single,secondary,no,3672,yes,yes,unknown,28,1210,1,-1,0,unknown,no
32,services,married,secondary,no,99,yes,no,cellular,13,152,3,-1,0,unknown,no
34,self-employed,divorced,tertiary,no,5722,yes,no,cellular,18,157,2,-1,0,unknown,no
37,services,married,secondary,no,-24,yes,no,unknown,27,147,1,-1,0,unknown,no
49,technician,married,secondary,no,652,no,no,cellular,17,198,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,328,yes,no,cellular,20,72,1,264,9,failure,no
62,retired,married,secondary,no,1486,no,no,cellular,28,56,2,-1,0,unknown,no
33,technician,married,secondary,no,256,yes,no,cellular,18,76,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,1508,no,no,cellular,10,153,2,383,1,failure,no
50,management,married,tertiary,no,938,no,no,cellular,6,148,2,98,1,success,no
33,technician,married,secondary,no,0,no,no,unknown,9,120,1,-1,0,unknown,no
76,retired,married,primary,no,163,no,no,telephone,13,120,1,-1,0,unknown,no
38,blue-collar,married,primary,no,-522,yes,yes,unknown,20,18,22,-1,0,unknown,no
57,retired,married,tertiary,no,0,no,no,cellular,28,141,3,-1,0,unknown,no
42,services,married,secondary,no,0,yes,no,cellular,31,17,20,-1,0,unknown,no
52,management,divorced,tertiary,no,427,no,yes,telephone,20,36,3,-1,0,unknown,no
37,services,single,secondary,no,43,yes,no,cellular,17,36,2,-1,0,unknown,no
48,management,married,tertiary,no,-10,no,no,cellular,4,144,1,-1,0,unknown,no
32,management,single,tertiary,no,887,yes,no,cellular,24,53,5,-1,0,unknown,no
49,technician,married,secondary,no,3410,no,no,unknown,4,130,1,-1,0,unknown,no
52,admin.,married,secondary,no,0,no,no,cellular,22,91,2,275,1,failure,no
36,management,married,tertiary,no,605,yes,no,unknown,26,204,1,-1,0,unknown,no
35,technician,married,secondary,no,327,yes,no,cellular,13,537,3,-1,0,unknown,no
28,management,single,tertiary,no,3238,yes,no,unknown,19,7,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,1207,yes,no,cellular,17,163,2,-1,0,unknown,no
35,services,married,secondary,no,207,yes,no,unknown,26,312,1,-1,0,unknown,no
37,student,divorced,tertiary,no,0,no,no,telephone,30,100,6,-1,0,unknown,no
54,services,married,secondary,no,1301,yes,no,unknown,13,173,1,-1,0,unknown,no
27,services,single,secondary,no,266,no,yes,cellular,7,232,1,-1,0,unknown,no
57,housemaid,married,primary,no,571,no,no,cellular,26,181,2,-1,0,unknown,no
52,blue-collar,married,unknown,no,33,no,no,telephone,8,301,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,90,yes,no,unknown,29,744,6,-1,0,unknown,no
35,blue-collar,divorced,secondary,yes,-12,no,yes,unknown,20,714,4,-1,0,unknown,no
45,technician,married,secondary,no,3395,yes,no,unknown,14,215,1,-1,0,unknown,no
42,technician,married,tertiary,no,239,yes,yes,unknown,6,191,3,-1,0,unknown,no
39,blue-collar,married,primary,no,1397,yes,no,unknown,12,10,1,-1,0,unknown,no
26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,357,2,-1,0,unknown,no
43,self-employed,married,primary,no,0,yes,no,telephone,30,81,1,-1,0,unknown,no
54,services,married,primary,no,198,yes,no,cellular,31,69,3,-1,0,unknown,no
44,management,married,tertiary,no,7485,no,no,cellular,5,187,2,-1,0,unknown,no
27,blue-collar,single,tertiary,no,1372,no,no,cellular,21,230,1,-1,0,unknown,no
43,management,single,tertiary,no,379,yes,no,cellular,28,74,1,-1,0,unknown,no
38,blue-collar,single,secondary,no,5133,yes,no,cellular,21,87,2,168,2,other,no
50,admin.,divorced,secondary,no,3240,no,no,cellular,21,144,2,-1,0,unknown,no
31,self-employed,married,tertiary,no,1015,no,no,cellular,8,112,2,-1,0,unknown,no
41,management,divorced,secondary,no,71,yes,no,unknown,26,60,3,-1,0,unknown,no
49,admin.,married,secondary,no,1632,no,no,unknown,6,47,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,3122,no,no,telephone,18,51,12,-1,0,unknown,no
49,blue-collar,married,secondary,no,90,yes,no,unknown,7,127,1,-1,0,unknown,no
58,technician,married,secondary,no,1,no,no,cellular,28,536,2,-1,0,unknown,no
29,student,single,tertiary,no,0,no,no,unknown,26,52,3,-1,0,unknown,no
37,technician,married,tertiary,no,0,no,no,cellular,28,76,1,-1,0,unknown,no
46,services,married,secondary,no,2019,yes,no,unknown,8,357,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,7,502,1,7,2,failure,no
41,management,married,secondary,no,1273,no,no,unknown,20,73,3,-1,0,unknown,no
39,management,married,tertiary,no,-233,yes,no,cellular,19,249,1,-1,0,unknown,no
34,self-employed,single,tertiary,no,876,yes,no,cellular,17,145,2,-1,0,unknown,no
52,blue-collar,married,primary,no,230,yes,no,cellular,6,198,2,170,2,failure,no
37,management,married,tertiary,no,115,no,no,cellular,19,78,2,-1,0,unknown,no
39,housemaid,married,primary,no,13338,no,no,cellular,11,103,4,-1,0,unknown,no
56,management,married,tertiary,no,3120,yes,no,cellular,7,666,2,-1,0,unknown,no
33,unemployed,single,secondary,no,237,yes,no,cellular,4,1052,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,52,yes,no,cellular,9,122,3,-1,0,unknown,no
29,management,married,secondary,no,-559,yes,yes,unknown,21,485,1,-1,0,unknown,no
33,services,married,secondary,no,0,no,yes,cellular,8,285,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,178,yes,no,unknown,20,747,5,-1,0,unknown,no
40,blue-collar,married,primary,yes,-509,yes,no,unknown,23,298,1,-1,0,unknown,no
32,technician,single,secondary,no,26,no,yes,cellular,25,110,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,912,yes,no,cellular,13,785,1,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,unknown,20,26,4,-1,0,unknown,no
34,services,married,secondary,no,9,yes,no,cellular,17,655,1,-1,0,unknown,no
32,admin.,single,secondary,no,6188,yes,yes,cellular,18,147,1,-1,0,unknown,no
36,blue-collar,married,primary,no,111,yes,no,unknown,23,163,3,-1,0,unknown,no
60,services,divorced,primary,no,58,no,yes,cellular,11,165,2,-1,0,unknown,no
37,blue-collar,single,primary,no,0,no,no,unknown,5,39,1,-1,0,unknown,no
37,technician,married,secondary,no,1824,yes,no,cellular,3,112,2,324,2,other,no
38,blue-collar,married,secondary,no,121,yes,yes,cellular,6,168,1,212,2,failure,no
38,unemployed,single,secondary,no,2470,yes,no,cellular,4,131,1,230,1,other,no
47,blue-collar,married,secondary,yes,-5,yes,no,unknown,7,444,1,-1,0,unknown,no
28,student,single,tertiary,no,270,no,no,cellular,23,172,1,-1,0,unknown,no
