age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
52,housemaid,married,primary,no,256,no,no,cellular,6,137,1,-1,0,unknown,no
36,self-employed,single,primary,no,235,yes,no,unknown,29,141,9,-1,0,unknown,no
41,management,single,unknown,no,335,no,no,cellular,30,44,4,-1,0,unknown,no
41,management,married,tertiary,no,1387,yes,no,cellular,18,154,2,-1,0,unknown,no
30,management,single,tertiary,no,2419,no,yes,cellular,5,213,2,-1,0,unknown,no
57,admin.,married,secondary,no,5888,no,yes,unknown,11,288,3,-1,0,unknown,no
50,management,single,unknown,no,4666,no,no,cellular,19,11,3,166,3,other,no
41,management,married,tertiary,no,5,no,no,unknown,5,178,1,-1,0,unknown,no
45,technician,single,tertiary,no,88,no,no,unknown,23,163,4,-1,0,unknown,no
53,management,married,tertiary,no,37,no,no,cellular,28,51,9,-1,0,unknown,no
60,admin.,married,secondary,no,3043,no,no,cellular,19,235,3,-1,0,unknown,no
40,self-employed,single,tertiary,no,41,no,no,telephone,29,104,2,-1,0,unknown,no
28,admin.,married,secondary,no,1595,no,no,unknown,9,1,1,254,4,success,no
49,blue-collar,married,primary,no,-165,yes,no,cellular,20,129,4,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,cellular,30,199,1,205,1,failure,no
49,technician,single,secondary,no,1245,no,no,cellular,29,115,2,198,2,failure,no
47,blue-collar,married,primary,no,799,no,no,cellular,25,67,4,-1,0,unknown,no
44,retired,married,secondary,no,181,yes,no,unknown,19,131,6,-1,0,unknown,no
40,blue-collar,married,primary,no,5560,yes,no,unknown,11,93,3,-1,0,unknown,no
49,blue-collar,married,primary,no,-167,no,no,cellular,7,51,1,-1,0,unknown,no
35,admin.,divorced,secondary,no,30,no,no,unknown,23,186,1,-1,0,unknown,no
46,management,married,tertiary,no,-71,yes,yes,telephone,24,258,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,no,no,unknown,5,174,1,-1,0,unknown,no
41,management,married,tertiary,no,298,no,no,cellular,15,209,2,315,4,failure,no
35,management,single,tertiary,no,1531,yes,no,cellular,19,127,1,-1,0,unknown,no
37,technician,married,secondary,no,720,yes,no,cellular,8,58,3,-1,0,unknown,no
26,student,married,secondary,no,289,no,no,cellular,29,220,1,-1,0,unknown,no
48,blue-collar,married,primary,no,916,no,no,unknown,12,37,3,-1,0,unknown,no
51,technician,married,tertiary,no,-3,no,no,cellular,25,91,9,-1,0,unknown,no
46,admin.,married,secondary,no,979,yes,no,cellular,20,80,5,-1,0,unknown,no
30,technician,single,secondary,no,500,yes,no,cellular,8,176,1,543,3,failure,no
30,technician,single,secondary,no,1282,no,no,cellular,6,156,2,-1,0,unknown,no
36,technician,divorced,tertiary,no,1023,yes,no,cellular,31,189,4,-1,0,unknown,no
39,management,married,secondary,no,363,yes,yes,cellular,17,184,1,-1,0,unknown,no
50,management,divorced,tertiary,no,11998,no,no,cellular,21,349,1,-1,0,unknown,no
39,management,married,tertiary,no,218,no,no,cellular,19,97,9,-1,0,unknown,no
23,blue-collar,single,secondary,no,1105,yes,no,cellular,14,377,1,-1,0,unknown,no
37,admin.,married,secondary,no,10465,no,no,unknown,17,144,6,-1,0,unknown,no
58,services,married,primary,no,65,no,no,unknown,27,162,1,-1,0,unknown,no
68,retired,married,secondary,no,3588,no,no,telephone,3,119,1,-1,0,unknown,no
38,services,single,secondary,no,-196,yes,no,cellular,2,60,1,271,1,failure,no
28,admin.,single,secondary,no,1143,yes,yes,unknown,4,260,3,-1,0,unknown,no
40,self-employed,single,tertiary,no,-94,yes,no,cellular,16,90,1,-1,0,unknown,no
33,blue-collar,divorced,primary,no,60,no,no,unknown,9,131,1,-1,0,unknown,no
35,admin.,married,secondary,yes,76,no,yes,unknown,17,107,1,-1,0,unknown,no
30,blue-collar,married,primary,no,3,yes,no,unknown,8,147,1,-1,0,unknown,no
48,technician,married,tertiary,no,2,no,no,cellular,3,165,5,6,3,other,no
54,technician,married,secondary,no,719,yes,no,cellular,2,242,1,264,1,failure,no
37,self-employed,married,tertiary,no,1510,yes,no,unknown,3,88,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,0,yes,yes,unknown,21,143,2,-1,0,unknown,no
36,services,married,secondary,no,238,no,no,cellular,30,424,1,-1,0,unknown,no
55,admin.,single,secondary,no,802,yes,yes,unknown,5,100,2,-1,0,unknown,no
39,unemployed,divorced,secondary,no,507,yes,no,unknown,12,150,7,-1,0,unknown,no
47,management,married,tertiary,no,643,yes,no,unknown,8,155,1,-1,0,unknown,no
48,services,married,secondary,no,517,no,no,cellular,14,273,1,-1,0,unknown,no
57,blue-collar,married,secondary,no,14093,no,no,cellular,11,231,5,-1,0,unknown,no
33,blue-collar,married,primary,no,80,yes,no,cellular,18,126,1,-1,0,unknown,no
40,services,married,secondary,no,574,yes,no,unknown,15,68,3,-1,0,unknown,no
46,unemployed,married,secondary,no,562,no,no,cellular,8,491,1,-1,0,unknown,no
33,admin.,single,secondary,no,434,yes,no,unknown,20,351,1,-1,0,unknown,no
41,services,divorced,secondary,yes,-198,no,yes,unknown,14,133,1,-1,0,unknown,no
41,unemployed,married,secondary,no,121,yes,no,unknown,9,390,2,-1,0,unknown,no
31,technician,single,secondary,no,9,no,no,cellular,7,167,2,-1,0,unknown,no
47,blue-collar,married,primary,no,-301,yes,no,cellular,5,277,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,yes,unknown,20,40,1,-1,0,unknown,no
66,retired,married,primary,no,388,no,no,cellular,17,152,2,-1,0,unknown,no
44,technician,married,secondary,no,533,yes,no,cellular,8,153,4,171,3,failure,no
34,management,married,secondary,no,857,yes,no,cellular,22,238,6,-1,0,unknown,no
66,retired,married,tertiary,no,2262,no,no,cellular,22,155,1,-1,0,unknown,no
35,management,married,tertiary,no,3217,yes,yes,cellular,17,215,1,-1,0,unknown,no
54,blue-collar,married,primary,no,0,no,no,cellular,18,144,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,5,yes,no,cellular,4,196,1,-1,0,unknown,no
70,retired,divorced,secondary,no,6850,no,no,telephone,5,252,3,183,1,failure,no
47,management,married,tertiary,no,1493,no,no,cellular,31,89,5,-1,0,unknown,no
48,blue-collar,married,secondary,no,1903,no,no,cellular,29,21,6,-1,0,unknown,no
49,services,married,secondary,no,-301,yes,no,cellular,12,187,4,-1,0,unknown,no
36,blue-collar,single,secondary,no,206,yes,no,cellular,5,17,6,-1,0,unknown,no
39,technician,single,secondary,no,175,no,yes,unknown,16,757,2,-1,0,unknown,no
44,management,married,tertiary,no,0,no,no,cellular,28,320,2,-1,0,unknown,no
37,technician,single,secondary,no,267,no,no,cellular,13,121,1,-1,0,unknown,no
34,entrepreneur,married,tertiary,no,121,yes,no,telephone,18,57,6,-1,0,unknown,no
34,technician,married,tertiary,no,823,no,no,cellular,3,178,3,161,5,other,no
32,admin.,married,secondary,no,305,yes,no,unknown,30,200,3,-1,0,unknown,no
43,management,married,secondary,no,375,yes,no,unknown,6,196,2,-1,0,unknown,no
39,admin.,single,secondary,no,2749,yes,no,cellular,8,104,1,170,1,failure,no
36,blue-collar,married,secondary,no,722,yes,no,unknown,29,103,7,-1,0,unknown,no
54,services,married,unknown,no,324,no,no,cellular,29,124,11,-1,0,unknown,no
56,housemaid,married,secondary,no,619,yes,no,telephone,21,65,1,-1,0,unknown,no
35,admin.,single,secondary,no,847,yes,no,cellular,11,85,2,-1,0,unknown,no
78,retired,married,primary,no,158,no,no,cellular,18,360,1,-1,0,unknown,no
80,retired,married,secondary,no,1610,no,no,cellular,12,71,1,-1,0,unknown,no
29,services,married,secondary,no,0,yes,yes,cellular,20,204,3,-1,0,unknown,no
50,management,married,tertiary,no,383,no,yes,cellular,11,502,2,-1,0,unknown,no
38,services,married,secondary,no,18,yes,yes,cellular,17,118,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,1421,yes,no,cellular,18,209,2,-1,0,unknown,no
34,entrepreneur,married,secondary,no,393,yes,no,cellular,18,172,3,-1,0,unknown,no
33,blue-collar,married,primary,no,767,yes,no,unknown,9,296,3,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,0,yes,no,cellular,3,168,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,2597,yes,no,cellular,15,233,1,368,1,failure,no
33,blue-collar,married,primary,no,1050,yes,no,unknown,26,304,4,-1,0,unknown,no
51,services,married,primary,no,314,yes,yes,telephone,8,713,3,-1,0,unknown,no
32,technician,married,primary,no,3774,yes,no,cellular,20,591,3,-1,0,unknown,no
47,unemployed,single,tertiary,no,44,no,no,cellular,15,374,1,185,1,success,no
44,technician,married,secondary,no,326,yes,no,cellular,8,108,2,-1,0,unknown,no
47,blue-collar,divorced,secondary,no,380,yes,no,unknown,16,268,6,-1,0,unknown,no
58,retired,married,secondary,no,158,yes,yes,cellular,2,156,5,-1,0,unknown,no
33,services,married,secondary,no,5499,yes,no,unknown,20,231,1,-1,0,unknown,no
36,entrepreneur,married,secondary,no,419,yes,no,cellular,8,34,3,-1,0,unknown,no
33,services,married,primary,no,0,yes,no,cellular,7,227,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,797,yes,no,telephone,25,72,8,-1,0,unknown,no
26,student,single,secondary,no,8015,no,no,cellular,26,109,1,-1,0,unknown,no
50,management,married,tertiary,no,1759,no,no,cellular,19,101,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,0,yes,no,cellular,28,148,2,258,2,failure,no
40,technician,married,secondary,no,-396,yes,no,unknown,26,127,1,-1,0,unknown,no
30,admin.,single,secondary,no,457,no,no,cellular,27,90,2,-1,0,unknown,no
51,services,single,secondary,no,510,no,no,telephone,22,68,4,-1,0,unknown,no
34,blue-collar,single,primary,no,0,yes,yes,cellular,21,100,2,-1,0,unknown,no
48,technician,married,secondary,no,427,no,no,cellular,18,202,14,-1,0,unknown,no
55,services,divorced,primary,no,96,yes,yes,unknown,5,311,2,-1,0,unknown,no
58,management,married,tertiary,no,6711,no,no,cellular,16,95,3,-1,0,unknown,no
44,management,married,secondary,no,488,no,yes,cellular,29,138,2,183,11,failure,no
42,technician,divorced,tertiary,no,343,no,no,cellular,25,87,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,0,yes,yes,cellular,7,175,4,-1,0,unknown,no
34,management,married,secondary,no,1105,yes,yes,unknown,2,136,4,-1,0,unknown,no
44,unknown,married,secondary,no,2319,no,no,cellular,4,251,3,-1,0,unknown,no
49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,92,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,230,yes,yes,cellular,21,38,1,-1,0,unknown,no
39,technician,divorced,secondary,no,0,yes,yes,cellular,30,85,1,-1,0,unknown,no
32,services,single,secondary,no,48,yes,yes,cellular,18,132,1,-1,0,unknown,no
31,admin.,married,secondary,no,7634,yes,yes,unknown,3,216,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,162,yes,no,cellular,12,83,1,368,4,failure,no
55,technician,married,unknown,no,574,yes,no,cellular,29,243,2,-1,0,unknown,no
32,management,single,tertiary,no,435,yes,yes,cellular,15,676,3,-1,0,unknown,no
57,technician,married,primary,no,0,no,no,unknown,5,58,8,-1,0,unknown,no
41,admin.,single,secondary,no,2790,yes,no,unknown,5,190,1,-1,0,unknown,no
43,blue-collar,married,primary,no,720,no,no,unknown,25,168,8,-1,0,unknown,no
21,student,single,secondary,no,1746,no,no,cellular,21,487,2,-1,0,unknown,no
35,admin.,divorced,secondary,no,-402,yes,no,cellular,17,46,1,-1,0,unknown,no
42,management,married,tertiary,no,295,yes,no,cellular,26,109,3,-1,0,unknown,no
38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,218,1,-1,0,unknown,no
41,technician,married,secondary,no,2851,no,no,cellular,18,296,3,-1,0,unknown,no
30,technician,single,secondary,no,426,yes,no,telephone,17,127,4,111,6,failure,no
36,self-employed,married,tertiary,no,687,yes,no,cellular,28,568,8,-1,0,unknown,no
39,services,single,secondary,no,326,yes,no,unknown,27,115,1,-1,0,unknown,no
25,technician,married,tertiary,no,914,yes,no,cellular,12,185,2,-1,0,unknown,no
58,unknown,divorced,secondary,no,3111,yes,no,cellular,17,111,1,188,2,failure,no
53,technician,married,tertiary,no,3177,no,no,cellular,8,92,2,-1,0,unknown,no
31,admin.,divorced,secondary,no,824,yes,no,unknown,2,32,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,363,yes,no,cellular,3,165,1,-1,0,unknown,no
40,housemaid,married,primary,no,4904,yes,no,cellular,11,248,1,356,1,failure,no
43,admin.,single,unknown,no,87,yes,no,unknown,7,328,2,-1,0,unknown,no
24,blue-collar,single,secondary,no,476,yes,no,unknown,4,161,1,-1,0,unknown,no
35,admin.,single,secondary,no,0,yes,no,cellular,3,80,1,273,1,failure,no
26,admin.,single,secondary,no,125,no,no,cellular,4,92,1,118,6,other,no
41,management,married,tertiary,no,2646,no,no,cellular,30,81,2,-1,0,unknown,no
47,unemployed,married,secondary,no,123,no,no,cellular,4,653,2,-1,0,unknown,no
35,admin.,single,secondary,no,0,yes,no,cellular,8,376,3,-1,0,unknown,no
46,services,married,secondary,no,-11,yes,no,cellular,28,74,6,-1,0,unknown,no
55,retired,married,secondary,no,185,no,no,cellular,28,26,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,-346,yes,yes,unknown,23,29,3,-1,0,unknown,no
47,blue-collar,married,primary,no,328,yes,no,cellular,7,58,1,-1,0,unknown,no
23,student,single,tertiary,no,1592,no,no,cellular,10,298,1,-1,0,unknown,no
51,entrepreneur,married,primary,no,805,yes,no,cellular,8,132,4,-1,0,unknown,no
28,management,single,tertiary,no,145,yes,no,cellular,20,277,1,-1,0,unknown,no
34,blue-collar,single,secondary,no,0,yes,no,cellular,20,525,1,-1,0,unknown,no
42,management,married,tertiary,no,-323,yes,no,cellular,7,135,2,-1,0,unknown,no
27,technician,single,secondary,no,629,yes,yes,unknown,18,680,2,-1,0,unknown,no
34,management,married,tertiary,no,3031,no,no,cellular,14,94,6,-1,0,unknown,no
26,technician,married,tertiary,no,2026,no,no,cellular,22,43,1,-1,0,unknown,no
36,management,single,tertiary,no,1804,no,no,cellular,7,170,1,366,1,other,no
35,management,divorced,tertiary,no,457,yes,no,cellular,5,114,3,-1,0,unknown,no
30,management,single,tertiary,no,15,no,yes,cellular,26,252,2,-1,0,unknown,no
42,technician,single,secondary,no,275,no,no,cellular,26,31,8,-1,0,unknown,no
31,self-employed,married,tertiary,no,170,no,yes,cellular,28,98,16,-1,0,unknown,no
41,blue-collar,married,primary,no,492,yes,yes,unknown,16,157,29,-1,0,unknown,no
54,blue-collar,married,secondary,no,3782,yes,no,unknown,30,211,4,-1,0,unknown,no
30,blue-collar,single,primary,no,334,no,no,cellular,12,188,1,-1,0,unknown,no
60,retired,married,secondary,no,42,yes,yes,unknown,7,386,2,-1,0,unknown,no
46,blue-collar,married,primary,no,185,no,no,cellular,25,226,10,-1,0,unknown,no
49,services,married,secondary,no,-507,no,no,telephone,28,148,2,-1,0,unknown,no
59,blue-collar,married,primary,no,595,no,no,telephone,31,208,7,-1,0,unknown,no
46,management,married,tertiary,no,3984,no,no,cellular,13,77,2,-1,0,unknown,no
43,technician,married,secondary,no,674,yes,yes,unknown,19,412,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,5089,yes,no,cellular,18,30,7,-1,0,unknown,no
51,admin.,divorced,tertiary,no,178,yes,no,cellular,4,184,2,-1,0,unknown,no
29,blue-collar,married,primary,no,111,yes,no,cellular,6,14,11,-1,0,unknown,no
43,admin.,single,tertiary,no,664,yes,no,cellular,17,119,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,263,yes,no,unknown,21,206,3,-1,0,unknown,no
36,management,single,tertiary,no,1283,no,no,cellular,18,92,5,-1,0,unknown,no
45,blue-collar,married,primary,no,532,yes,no,unknown,14,137,2,-1,0,unknown,no
45,admin.,married,unknown,no,2033,no,no,cellular,30,123,1,186,4,failure,no
43,management,single,secondary,no,465,no,no,cellular,28,78,12,-1,0,unknown,no
30,blue-collar,single,secondary,no,-110,yes,no,cellular,6,428,1,-1,0,unknown,no
46,management,married,secondary,no,700,no,yes,cellular,7,136,1,-1,0,unknown,no
45,blue-collar,single,secondary,no,91,no,yes,cellular,14,55,2,-1,0,unknown,no
36,technician,married,tertiary,no,473,no,no,cellular,22,72,2,-1,0,unknown,no
37,housemaid,married,primary,no,0,no,yes,telephone,15,265,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,2254,yes,no,cellular,17,130,1,148,1,failure,no
31,blue-collar,single,secondary,no,-571,yes,no,cellular,28,68,3,-1,0,unknown,no
42,admin.,married,secondary,no,8238,yes,yes,cellular,16,102,2,149,5,other,no
40,management,divorced,secondary,no,1148,yes,no,cellular,11,105,2,-1,0,unknown,no
55,blue-collar,married,unknown,no,6134,no,no,cellular,6,127,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,1508,no,no,cellular,10,153,2,383,1,failure,no
49,admin.,divorced,secondary,no,-212,yes,yes,cellular,11,469,1,350,1,failure,no
33,blue-collar,married,primary,no,120,yes,no,unknown,9,250,1,-1,0,unknown,no
48,self-employed,married,secondary,no,884,yes,no,cellular,31,118,2,-1,0,unknown,no
44,management,single,tertiary,no,0,no,yes,cellular,14,289,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,0,yes,no,cellular,15,6,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,-327,yes,no,cellular,7,423,1,-1,0,unknown,no
33,services,divorced,unknown,no,392,yes,no,cellular,15,753,4,-1,0,unknown,no
44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,378,3,-1,0,unknown,no
26,services,single,secondary,no,512,yes,yes,cellular,30,206,5,239,3,failure,no
31,technician,married,secondary,no,477,no,no,cellular,30,146,1,-1,0,unknown,no
48,management,divorced,tertiary,no,1144,yes,no,cellular,17,78,1,-1,0,unknown,no
38,technician,divorced,tertiary,no,1307,no,no,cellular,14,294,2,-1,0,unknown,no
32,services,single,secondary,no,1364,yes,yes,unknown,17,85,5,-1,0,unknown,no
29,services,single,secondary,no,487,yes,yes,unknown,9,176,2,-1,0,unknown,no
35,blue-collar,married,primary,no,0,no,no,cellular,31,57,4,-1,0,unknown,no
40,management,married,secondary,no,99,no,no,cellular,9,15,5,-1,0,unknown,no
34,admin.,single,secondary,no,391,yes,no,unknown,9,192,2,-1,0,unknown,no
32,technician,single,tertiary,no,300,no,no,cellular,11,163,2,-1,0,unknown,no
44,management,married,tertiary,no,7485,no,no,cellular,5,187,2,-1,0,unknown,no
44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,71,3,347,1,failure,no
37,blue-collar,married,unknown,no,722,yes,no,cellular,17,362,1,150,3,failure,no
29,student,single,secondary,no,209,yes,no,unknown,6,311,2,-1,0,unknown,no
45,admin.,married,unknown,no,2033,no,no,cellular,28,48,4,-1,0,unknown,no
40,management,single,tertiary,no,0,yes,no,cellular,26,24,16,-1,0,unknown,no
56,housemaid,single,secondary,no,68,no,yes,cellular,30,85,3,-1,0,unknown,no
47,management,married,tertiary,no,4879,no,no,cellular,6,96,3,340,3,failure,no
46,services,married,primary,no,599,no,no,cellular,22,257,2,-1,0,unknown,no
33,technician,married,tertiary,no,4401,no,no,cellular,12,96,2,104,1,success,no
34,management,married,secondary,no,-311,yes,no,unknown,27,305,2,-1,0,unknown,no
29,technician,single,secondary,no,-166,yes,no,unknown,16,323,2,-1,0,unknown,no
35,management,single,tertiary,no,1350,yes,no,cellular,16,185,1,330,1,failure,no
50,self-employed,married,tertiary,no,1503,no,no,cellular,27,128,12,-1,0,unknown,no
54,blue-collar,divorced,secondary,no,1145,yes,no,cellular,7,178,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,8079,no,yes,cellular,10,171,1,-1,0,unknown,no
29,management,married,tertiary,no,2417,yes,no,cellular,7,126,2,-1,0,unknown,no
56,management,single,tertiary,no,3694,no,no,cellular,25,57,4,-1,0,unknown,no
57,housemaid,married,secondary,no,0,no,no,cellular,22,197,2,-1,0,unknown,no
49,housemaid,married,tertiary,no,443,no,no,cellular,8,27,6,-1,0,unknown,no
33,admin.,single,secondary,no,3160,no,no,unknown,18,719,13,-1,0,unknown,no
37,technician,married,secondary,yes,693,no,no,unknown,12,75,1,-1,0,unknown,no
26,unemployed,single,tertiary,no,102,no,no,cellular,28,377,2,-1,0,unknown,no
20,student,single,unknown,no,479,no,no,cellular,11,158,2,-1,0,unknown,no
26,management,married,tertiary,no,877,yes,no,cellular,22,611,1,-1,0,unknown,no
54,services,divorced,secondary,no,43,no,yes,cellular,21,289,1,-1,0,unknown,no
39,blue-collar,single,primary,no,1537,no,yes,unknown,5,805,2,-1,0,unknown,no
32,services,single,secondary,no,310,yes,no,unknown,6,144,1,-1,0,unknown,no
36,management,single,tertiary,no,0,no,no,cellular,27,134,2,-1,0,unknown,no
55,retired,married,secondary,no,1126,yes,no,telephone,28,388,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,938,yes,no,unknown,14,159,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,590,no,yes,unknown,5,133,1,-1,0,unknown,no
53,services,married,secondary,no,-363,yes,no,cellular,7,201,2,-1,0,unknown,no
29,blue-collar,married,primary,no,0,yes,no,telephone,7,256,15,-1,0,unknown,no
71,retired,married,secondary,no,2064,no,no,cellular,9,379,2,92,3,failure,no
21,student,single,primary,no,1596,no,no,cellular,25,101,2,-1,0,unknown,no
41,self-employed,divorced,tertiary,no,-319,no,no,unknown,20,263,3,-1,0,unknown,no
35,housemaid,married,secondary,no,14000,no,no,unknown,9,121,2,-1,0,unknown,no
40,services,married,secondary,no,1938,no,no,unknown,29,37,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,283,no,no,cellular,1,134,1,-1,0,unknown,no
45,technician,divorced,secondary,no,1309,yes,no,unknown,2,144,2,-1,0,unknown,no
51,self-employed,married,secondary,no,44,yes,yes,telephone,21,79,1,-1,0,unknown,no
37,blue-collar,married,primary,no,693,yes,no,unknown,7,327,3,-1,0,unknown,no
32,admin.,single,secondary,no,64,yes,no,unknown,7,202,2,-1,0,unknown,no
29,admin.,married,secondary,no,-150,yes,no,unknown,6,328,1,-1,0,unknown,no
45,technician,single,secondary,no,31,no,no,unknown,29,177,1,-1,0,unknown,no
28,blue-collar,married,primary,no,0,yes,no,cellular,16,129,2,-1,0,unknown,no
59,retired,divorced,primary,no,643,yes,no,unknown,13,354,2,-1,0,unknown,no
33,self-employed,divorced,secondary,no,969,yes,no,unknown,17,166,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,1065,yes,yes,cellular,17,406,1,317,1,failure,no
26,blue-collar,married,secondary,no,128,no,no,unknown,4,355,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,149,no,yes,telephone,28,313,16,-1,0,unknown,no
28,technician,married,secondary,no,448,yes,no,cellular,11,188,2,346,3,other,no
35,unemployed,married,primary,no,494,yes,no,unknown,15,71,4,-1,0,unknown,no
30,services,single,secondary,no,405,yes,no,cellular,5,103,1,265,2,other,no
31,services,single,secondary,no,3,yes,no,cellular,5,41,1,-1,0,unknown,no
56,blue-collar,married,primary,no,547,no,no,unknown,9,84,1,-1,0,unknown,no
48,admin.,married,secondary,no,1131,no,yes,cellular,8,49,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,cellular,15,103,4,-1,0,unknown,no
25,blue-collar,single,secondary,no,0,yes,no,cellular,22,135,1,-1,0,unknown,no
30,management,single,tertiary,no,1269,no,no,cellular,28,361,2,-1,0,unknown,no
45,blue-collar,married,primary,no,512,no,no,cellular,26,123,2,-1,0,unknown,no
38,management,single,tertiary,no,2117,no,no,cellular,14,81,2,-1,0,unknown,no
28,technician,single,secondary,no,389,yes,no,cellular,11,15,7,-1,0,unknown,no
26,technician,single,secondary,no,-859,yes,no,unknown,19,297,1,-1,0,unknown,no
37,unknown,married,secondary,no,5700,no,no,unknown,19,49,2,-1,0,unknown,no
37,blue-collar,married,primary,no,37,yes,no,cellular,13,24,2,362,1,other,no
35,management,married,tertiary,no,4943,yes,no,cellular,18,295,1,124,2,failure,no
36,blue-collar,married,secondary,no,402,no,yes,cellular,18,86,2,154,1,failure,no
35,technician,single,tertiary,no,147,no,no,cellular,21,134,2,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,no,cellular,28,262,6,-1,0,unknown,no
28,self-employed,single,secondary,no,1166,no,yes,cellular,30,177,3,192,3,other,no
29,management,married,secondary,no,-559,yes,yes,unknown,21,485,1,-1,0,unknown,no
39,unknown,married,primary,no,6999,no,no,cellular,6,111,2,-1,0,unknown,no
51,admin.,married,secondary,no,1574,no,no,cellular,4,149,2,-1,0,unknown,no
32,management,single,tertiary,no,26,no,no,cellular,10,55,6,-1,0,unknown,no
49,technician,married,unknown,no,1359,no,no,cellular,17,119,3,-1,0,unknown,no
56,retired,married,secondary,no,1956,no,no,cellular,7,126,2,-1,0,unknown,no
28,technician,married,tertiary,no,858,yes,no,cellular,17,602,1,-1,0,unknown,no
31,admin.,married,secondary,no,88,yes,yes,cellular,8,189,2,-1,0,unknown,no
27,admin.,single,secondary,no,685,yes,no,unknown,6,672,2,-1,0,unknown,no
32,management,single,tertiary,no,4262,yes,no,cellular,20,246,1,152,1,failure,no
36,management,single,tertiary,no,7,no,no,unknown,21,20,1,-1,0,unknown,no
36,housemaid,single,secondary,no,7171,yes,no,unknown,20,216,2,-1,0,unknown,no
34,entrepreneur,single,tertiary,no,2856,yes,no,cellular,21,165,2,-1,0,unknown,no
36,management,single,tertiary,no,11767,yes,no,cellular,7,226,1,-1,0,unknown,no
31,admin.,divorced,secondary,no,824,yes,no,unknown,2,32,3,-1,0,unknown,no
36,management,single,tertiary,no,156,no,no,cellular,22,122,1,-1,0,unknown,no
33,admin.,married,secondary,no,0,yes,no,cellular,17,78,1,-1,0,unknown,no
36,technician,married,secondary,no,494,yes,no,unknown,9,83,3,-1,0,unknown,no
30,services,married,secondary,no,-27,yes,no,cellular,18,65,1,-1,0,unknown,no
43,blue-collar,married,primary,no,1620,yes,no,unknown,15,121,1,-1,0,unknown,no
40,technician,married,secondary,no,1819,no,no,cellular,16,169,1,103,2,failure,no
36,blue-collar,married,primary,no,453,yes,no,cellular,16,176,1,330,2,failure,no
40,blue-collar,married,secondary,no,1245,yes,no,unknown,9,306,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,1205,yes,no,unknown,6,769,2,-1,0,unknown,no
25,student,single,secondary,no,963,yes,no,cellular,17,28,1,-1,0,unknown,no
55,technician,married,secondary,no,756,no,no,cellular,11,210,3,-1,0,unknown,no
40,management,married,secondary,no,408,yes,no,unknown,20,37,4,-1,0,unknown,no
45,admin.,divorced,secondary,no,-288,no,yes,cellular,9,192,2,-1,0,unknown,no
39,blue-collar,married,primary,no,108,no,no,cellular,17,265,1,-1,0,unknown,no
47,housemaid,divorced,primary,no,617,no,no,telephone,29,119,7,-1,0,unknown,no
56,housemaid,married,primary,no,445,no,no,cellular,21,13,6,-1,0,unknown,no
30,technician,married,tertiary,no,702,no,yes,cellular,31,40,29,-1,0,unknown,no
54,blue-collar,married,primary,no,38,no,no,cellular,28,115,8,-1,0,unknown,no
34,unemployed,married,tertiary,no,425,no,no,cellular,3,289,2,-1,0,unknown,no
35,management,married,tertiary,no,3217,yes,yes,cellular,17,215,1,-1,0,unknown,no
52,blue-collar,married,primary,no,336,no,yes,telephone,17,381,7,-1,0,unknown,no
31,technician,single,tertiary,no,26,no,no,cellular,21,419,4,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,1340,yes,no,unknown,23,199,2,-1,0,unknown,no
30,blue-collar,divorced,secondary,yes,457,yes,no,unknown,20,115,20,-1,0,unknown,no
